id,datetime_utc,volume_demand,volume_production,target,price_lag_1d,price_lag_7d,price_lag_30d,price_rolling_mean_7d,price_rolling_std_7d,price_rolling_mean_30d,price_rolling_std_30d,demand_production_ratio,demand_lag_1d,production_lag_1d,demand_rolling_mean_7d,demand_rolling_std_7d,demand_rolling_mean_30d,demand_rolling_std_30d,production_rolling_mean_7d,production_rolling_std_7d,production_rolling_mean_30d,production_rolling_std_30d,price_change_1d,month_sin,month_cos,price_ewm_alpha_0.5,demand_ewm_alpha_0.5,production_ewm_alpha_0.5,price_anomaly,price_boxcox,coal_price,crude_oil_price,natural_gas_price,Fill_Level,Precipitation,Max_Temp,Avg_Temp,Min_Temp,Max_Wind,Max_Gust,Avg_Wind,Snow_Depth,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,is_weekend_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2017,year_2018,season_Spring,season_Summer,season_Winter
11,2016-02-09,0.967731576319593,0.6139471400496368,17.056250000000002,-1.7730108840948486,-1.5604419388463768,-1.0507456822031405,-1.5904416948795568,0.20046735069304825,-0.7183962718456071,4.359416838760698,0.6933950932866848,4694.291666666667,5688.916666666667,4773.4702380952385,274.87566393134256,5099.8125,445.9600554073402,6738.970238095238,1208.521919123236,7613.558333333333,1384.606716079916,2.035000000000002,0.4999999999999999,0.8660254037844387,16.32082033455789,4665.675066930924,6328.707467531403,0,1.5026871962298818,43.7,30.15,-1.3252420468645705,0.47137879865988086,0.6638582986150784,-1.155161427032925,-0.3203544141909947,-1.0083622447295777,2.496929779360335,0.4757023834493887,0.8628643311389995,1.0049389792676704,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2016-02-10,1.1205742347884102,1.4906408536508728,18.714166666666667,-1.5473002721657185,-1.4674123828293615,0.2729996018432,-1.5751578272495668,0.25820144157603503,-0.7756203269106111,4.334320095354795,0.5880656882157219,4690.5,6764.541666666667,4755.2619047619055,266.9702609000293,5085.394444444445,448.45725100460606,6885.8869047619055,1322.06793371688,7598.036111111112,1375.3926408538812,1.6579166666666652,0.4999999999999999,0.8660254037844387,17.51749350061255,4733.5667001321435,7246.770400432577,0,1.5219893760508816,43.6,29.64,-1.3456439829693494,0.44297509203044255,0.024596955528750776,-1.155161427032925,-0.3203544141909947,-1.0083622447295777,2.496929779360335,0.4757023834493887,0.8628643311389995,0.9753173817125668,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2016-02-11,1.313708123540785,1.581709314215098,19.422083333333333,-1.3634135963127276,-1.4135210188134442,-0.0811297320005282,-1.556105895782259,0.3539768330154282,-0.8176679365894967,4.329918187220744,0.5946441911886367,4801.458333333333,8164.833333333333,4736.47619047619,244.55800178439415,5073.465277777778,447.3227934315307,6962.083333333333,1395.3216682436912,7592.408333333334,1372.0043576982948,0.7079166666666659,0.4999999999999999,0.8660254037844387,18.46978841697305,4837.6166833994175,7778.5310335496815,0,1.529498373131114,43.6,28.82,-1.3660459190741292,0.41457138540100497,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.0083622447295777,2.496929779360335,0.4757023834493887,0.8628643311389995,0.9753173817125668,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2016-02-12,1.5999939592307821,1.922609526948783,21.854166666666668,-1.2848955107952027,-1.1328818581621147,-0.11835897055423215,-1.5379823278690734,0.5601261776494015,-0.8483137152537344,4.307336745479305,0.5815495376796932,4941.666666666667,8310.291666666666,4741.428571428572,253.67779910860412,5066.261111111112,444.1846361729918,6994.678571428571,1442.5523719780358,7597.565277777778,1376.5944075134626,2.4320833333333347,0.4999999999999999,0.8660254037844387,20.16197754181995,4993.558341699718,8316.661350108205,0,1.552553938644155,43.55,31.8,-1.5088594718075838,0.38616767877156666,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.0083622447295777,2.496929779360335,0.4757023834493887,0.8628643311389995,0.9753173817125668,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2016-02-13,1.3848778180587467,1.3916942277786,18.582916666666662,-1.0151426766776082,-1.6795009766984559,0.00010225885991329246,-1.4940352355055742,0.5013004019428634,-0.8966575480784204,4.290339877883157,0.623637224647825,5149.5,8854.791666666666,4808.851190476191,248.10156603719616,5049.648611111112,436.98550463370975,7292.6369047619055,1398.5740403990635,7566.736111111111,1355.8872819229257,-3.271250000000002,0.4999999999999999,0.8660254037844387,19.37244710424329,4993.445837516525,8161.726508387432,0,1.5205521435522755,43.53333333333333,31.6225,-1.5088594718075838,0.3577639721421291,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.0083622447295777,2.496929779360335,0.4757023834493887,0.8628643311389995,0.9753173817125668,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2016-02-14,1.3460788555634713,0.811318658992326,17.431250000000002,-1.377971098924865,-1.8157563870264073,0.47720849795314124,-1.4491597795879532,0.2153095450059319,-0.966271280894407,4.203838807975781,0.701315363564135,4993.333333333333,8006.791666666667,4890.8452380952385,169.44720292772575,5028.138888888889,424.12112845414066,7552.851190476191,1093.0704692942911,7495.984722222221,1322.5659903342143,-1.1516666666666635,0.4999999999999999,0.8660254037844387,18.401848552121635,4979.3062520915955,7620.759087527042,0,1.5072825824221905,43.516666666666666,31.445,-1.5088594718075838,0.3293602655126908,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.0083622447295777,2.496929779360335,-1.747336071889706,-1.3659837422850964,0.9753173817125668,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2016-02-15,1.9276615285880787,1.8296367416577781,20.992083333333333,-1.5057074075596135,-1.7786385338681034,-0.31243268312260036,-1.3513402962749763,-0.04705815665426075,-0.9937992766136148,4.1838881576536044,0.6187910084182416,4965.166666666667,7079.791666666667,4989.857142857143,227.8739141513678,5026.656944444445,422.73733226829086,7983.9047619047615,787.8600825480424,7493.205555555556,1319.8385661242814,3.5608333333333313,0.4999999999999999,0.8660254037844387,19.69696594272749,5183.340626045799,8163.5253770968575,0,1.5448250977143352,43.5,31.2675,-1.5088594718075838,0.30095655888325323,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.0083622447295777,2.496929779360335,-1.747336071889706,-1.3659837422850964,0.9456957841574629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2016-02-16,1.8692909001003626,2.0495210310006184,24.894166666666667,-1.110760050977643,-1.5491656290261322,-0.4433371081719469,-1.2229325990942082,0.5033551101061045,-1.0005755586119842,4.173956355572953,0.590118686171681,5387.375,8706.291666666666,5083.357142857143,218.66074350615636,5022.033333333334,418.3013146891724,8311.470238095239,663.2002521768401,7521.769444444445,1344.713766417805,3.9020833333333336,0.4999999999999999,0.8660254037844387,22.295566304697086,5264.1703130229,8610.512688548431,0,1.5766244445254778,43.45,31.09,-1.7740846411697149,0.2680808052690433,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.412044246589559,2.496929779360335,0.9203100745172076,-1.3659837422850964,0.9456957841574629,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2016-02-17,1.5796187644292683,1.5145883892561323,18.597916666666663,-0.6779631876041168,-1.3622138091313325,0.9328401897404599,-1.2248371096206792,0.5121218587585453,-1.0810746692366053,3.9387280527866793,0.6259485762467364,5345.0,9057.5,5130.964285714285,179.89814252294215,5000.972222222223,394.7674824778547,8316.934523809523,661.9470997597024,7501.023611111111,1328.6118047300463,-6.296250000000001,0.4999999999999999,0.8660254037844387,20.446741485681873,5199.439323178116,8406.798010940882,0,1.520717136880826,43.55,33.21,-1.8148885133792736,0.23520505165483338,-0.295033716014413,-1.155161427032925,-0.7008869979417361,-1.5466049138762195,2.496929779360335,0.9203100745172076,-1.3659837422850964,0.9456957841574629,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2016-02-18,1.6687530673215236,1.9923652025571306,23.121666666666663,-1.3763073843406206,-1.2823869325288533,1.8740073821803362,-1.1642272567012149,0.6384434608438375,-1.1752667220783923,3.2979408493931364,0.5798902360250756,5134.708333333333,8203.083333333334,5167.785714285715,159.96951103564277,4983.7236111111115,373.12000307649254,8410.636904761905,705.8204653795011,7501.691666666667,1329.3683349963635,4.52375,0.4999999999999999,0.8660254037844387,21.78420407617427,5199.427994922391,8686.503172137107,0,1.5631481579947777,43.4,33.2,-1.8964962577983908,0.20232929804062344,-0.295033716014413,-0.7789862594738488,-0.7008869979417361,-1.68116558116288,2.496929779360335,0.9203100745172076,-1.3659837422850964,0.9456957841574629,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2016-02-19,1.4794646378697167,1.779315612918623,20.669166666666666,-0.8745587943089737,-1.0081376807756621,2.2391750347327086,-1.1836409769065257,0.6089256891548112,-1.292272835336173,2.267629304128551,0.5868361816618524,5199.416666666667,8966.208333333334,5155.285714285715,164.9767492536932,4957.001388888889,334.6507526589306,8377.940476190477,686.8628810717395,7482.644444444444,1308.1598318102988,-2.452500000000001,0.4999999999999999,0.8660254037844387,21.22668537142047,5130.7139974611955,8656.209919401887,0,1.5418107130981176,43.5,31.66,-2.0189078744270663,0.1694535444264135,-0.18849015883335843,-0.7789862594738488,-0.7008869979417361,-1.68116558116288,2.496929779360335,0.9203100745172076,-1.3659837422850964,0.9753173817125668,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,2016-02-20,1.0895235858092034,0.00012849866429737655,16.277083333333334,-1.1465761288329002,-1.3770139657704037,2.5795566443665776,-1.2214171821161572,0.8968562240451442,-1.4393042901851956,0.25266822438979814,0.8262125501552382,5062.0,8625.916666666666,5124.654761904762,212.97936768971695,4918.725,281.2657876794935,8060.416666666666,1205.2013250060286,7367.25,1299.9124416063264,-4.392083333333332,0.4999999999999999,0.8660254037844387,18.7518843523769,4954.815332063931,7220.167459700943,0,1.492659813299739,43.53333333333333,32.303333333333335,-1.9985059383222867,0.13657779081220356,-0.18849015883335843,-0.7789862594738488,-0.7008869979417361,-0.0664375737229545,2.496929779360335,0.9203100745172076,-1.3659837422850964,1.8639653083656804,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2016-02-21,0.9728397237487043,-0.0506361029564364,16.141666666666666,-1.6337210019584036,-1.5068794672002161,-0.3001901841911931,-1.2425442791750307,1.0605744017272316,-1.4874297568892167,0.024758076920092666,0.8231060910479057,4778.916666666667,5784.125,5085.946428571428,265.05364118425183,4886.291666666667,245.85008441857624,7863.7380952380945,1474.2159316940558,7250.120833333333,1285.732632525428,-0.1354166666666678,0.4999999999999999,0.8660254037844387,17.446775509521785,4824.511832698632,6461.604563183805,0,1.4908469508150235,43.56666666666667,32.94666666666667,-1.9781040022175076,0.10370203719799362,0.770401855796133,-0.7789862594738488,-0.7008869979417361,-0.0664375737229545,2.496929779360335,0.9203100745172076,1.6986823586730355,2.219424479026926,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2016-02-22,1.3700125350908827,1.0644112411733953,18.700833333333332,-1.6487406475106083,-1.1053488683510182,-0.7652546210568084,-1.2800815672935273,1.0679028675190227,-1.5088469673587441,-0.07314054077542204,0.6657554685803683,4694.208333333333,5703.041666666667,5028.1130952380945,230.19596587479543,4880.783333333334,241.6036378370415,7689.130952380953,1429.4949548907798,7201.4111111111115,1246.3731949668509,2.559166666666666,0.4999999999999999,0.8660254037844387,18.073804421427557,4903.526749682649,6972.823114925236,0,1.5218440341350532,43.6,33.59,-1.9577020661127282,0.07082628358378369,0.770401855796133,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,2.496929779360335,0.9203100745172076,1.6986823586730355,2.219424479026926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2016-02-23,1.313019384561579,1.283669451154006,19.7775,-1.364892453720945,-0.6653378622402363,-0.9640948803402731,-1.3639073352686397,0.4494583517830432,-1.5189178048760141,-0.11838320145973119,0.6307134271521418,4982.541666666667,7484.041666666667,4970.422619047619,183.38762679105793,4882.6819444444445,241.85514981446804,7514.380952380953,1303.559083582914,7187.663888888888,1236.6834734570211,1.076666666666668,0.4999999999999999,0.8660254037844387,18.92565221071378,4922.3467081746585,7403.536557462618,0,1.5331212826938516,44.0,31.9,-1.9781040022175076,0.03729779090618658,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,2.496929779360335,0.9203100745172076,1.6986823586730355,2.071316491251407,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2016-02-24,1.328229037019046,1.337355756465142,20.064583333333335,-1.2454747180074166,-1.375322519297367,-0.7402678814345109,-1.3398791021031349,0.4626211915714014,-1.5355257614975935,-0.23452615899421536,0.6252788299663299,4941.166666666667,7834.25,4944.351190476191,168.50818898586033,4884.7875,242.1871578232666,7473.940476190476,1282.8591455423232,7184.245833333333,1234.4360596397255,0.2870833333333351,0.4999999999999999,0.8660254037844387,19.495117772023555,4937.277520753996,7661.768278731309,0,1.5359797450800363,43.85,31.5,-1.9781040022175076,0.003769298228588732,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,2.496929779360335,0.9203100745172076,1.6986823586730355,2.0416948936963033,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2016-02-25,1.4201756907430587,1.7649157875873562,23.633750000000003,-1.2136330694367425,-0.8652104538040666,-1.4570561590331925,-1.3314896991030196,0.5607868170700948,-1.5125297293143798,-0.1268263945804461,0.5834019470140941,4952.208333333333,7920.0,4918.571428571428,133.05745268224945,4894.919444444445,241.19517718595736,7422.041666666666,1218.1430539965295,7237.765277777778,1260.581418912442,3.5691666666666677,0.4999999999999999,0.8660254037844387,21.564433886011777,4978.117927043664,8132.342472698987,0,1.5671921614115063,43.8,32.83,-2.1209175549509625,-0.029759194449008375,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,1.6986823586730355,2.0416948936963033,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2016-02-26,1.3585335521041138,1.828906315735178,22.074583333333333,-0.8177614269746362,-1.141761952145557,-1.6262936545071076,-1.308464917720279,0.681789299213886,-1.4901731979131096,-0.0948708876164258,0.5714114769556248,5018.958333333333,8602.916666666666,4906.029761904762,120.86381491561364,4907.122222222223,235.3754691175883,7433.357142857143,1231.4846422538672,7326.395833333333,1267.3700061029936,-1.5591666666666697,0.4999999999999999,0.8660254037844387,21.819508609672553,4976.163130188499,8418.733736349493,0,1.554459448999411,44.55,35.76,-2.1209175549509625,-0.06328768712660622,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,1.6986823586730355,2.0416948936963033,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2016-02-27,1.1183932280209248,1.4890495686052079,19.513333333333332,-0.9906953151480199,-1.6370268763755358,-1.610488789083365,-1.2554458020962818,0.40446701847771144,-1.4790157289858707,-0.10634199615013308,0.5880548252890578,4974.208333333333,8705.125,4909.023809523809,117.4001098677553,4909.115277777778,234.16230302396585,7773.095238095238,1008.5262854051772,7378.166666666667,1268.7826480237875,-2.561250000000001,0.4999999999999999,0.8660254037844387,20.666420971502944,4888.0190650942495,8290.51270150808,0,1.5304375951576552,44.46666666666666,35.81333333333333,-2.2297278808431185,-0.09681617980420333,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,1.6986823586730355,2.0416948936963033,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2016-02-28,0.9832855982666642,0.9258911822802312,18.90875,-1.2747745804077173,-1.6522968792571167,-1.6894127678501807,-1.2101129906042036,-0.01278999720294108,-1.467646826195767,-0.1332228010589292,0.6473807707091511,4799.875,8162.291666666667,4910.107142857143,115.0999360890428,4909.154166666666,234.12657783352313,7995.916666666667,537.0434236529468,7433.830555555555,1223.583823624484,-0.6045833333333306,0.4999999999999999,0.8660254037844387,19.78758548575147,4794.905365880459,7776.652184087374,0,1.5240936422807092,44.38333333333333,35.86666666666667,-2.338538206735276,-0.13034467248180118,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,1.6986823586730355,2.0416948936963033,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2016-02-29,1.600567908380121,1.822541175552517,22.15625,-1.3418315210115597,-1.3637173171073653,-1.7893597263393708,-1.153503292410587,-0.059169383401200475,-1.4393181547007932,-0.1457349539711485,0.5922876762875038,4701.791666666667,7262.791666666667,4934.017857142857,145.9153655336299,4927.491666666667,230.57767685155673,8168.9047619047615,539.700982301874,7550.752777777778,1167.82949187564,3.2474999999999987,0.4999999999999999,0.8660254037844387,20.971917742875736,4972.411016273563,8235.805258710354,0,1.5551584700716203,44.3,35.92,-2.4473485326274314,-0.1638731651593983,-0.295033716014413,-1.405944872072309,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,-0.8087717239290725,2.0120732961411996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2016-03-01,1.7434812465653842,1.661430086338923,19.887916666666666,-0.9816373135226902,-1.2423090480427352,-1.6478183759889666,-1.151694348720571,-0.0671182907214888,-1.4253132608826793,-0.1709060685945676,0.6226475657150758,5149.916666666667,8694.958333333334,4978.660714285715,189.7020147881562,4949.615277777778,228.90998390886776,8255.101190476189,525.3365410846629,7641.954166666666,1124.4696810583634,-2.2683333333333344,0.8660254037844386,0.5000000000000001,20.4299172047712,5113.038841470116,8336.715129355176,0,1.5342277374834046,44.75,35.73,-2.5493582131513275,-0.20085575099737824,-0.295033716014413,-1.3432490108124628,-0.7008869979417361,-0.0664375737229545,-1.2180239846204088,0.9203100745172076,-0.8087717239290725,2.0120732961411996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
